lat,lon,Marker,Colour,Id de punto,Lgend,Alt. Elip.
37.592302283333300,-6.3551433555555500000,circle1,white,221,,359.6448
37.592348969444400,-6.3552001111111100000,circle1,blue,222,,360.916
37.592354927777800,-6.3551962111111100000,circle1,blue,223,,360.8543
37.592358252777800,-6.3551935472222200000,circle1,white,224,,360.8073
37.592352388888900,-6.3551868833333300000,circle1,white,225,,360.6117
37.592357005555600,-6.3551732138888900000,circle1,white,226,,360.2565
37.592343877777800,-6.3551828944444400000,circle1,white,227,,360.4668
37.592344644444400,-6.3551851055555600000,circle1,white,228,,360.5228
37.592344522222200,-6.3551750472222200000,circle1,blue,229,,360.2722
37.592347611111100,-6.3551742972222200000,circle1,white,230,,360.2196
37.592359530555600,-6.3551674166666700000,circle1,white,231,,360.181
37.592352225000000,-6.3551411611111100000,circle1,white,232,,359.8471
37.592365891666700,-6.3551102805555600000,circle1,white,233,,360.4011
37.592367311111100,-6.3551389805555600000,circle1,white,234,,359.9543
37.592364469444400,-6.3551348611111100000,circle1,white,235,,360.0204
37.592375183333300,-6.3551397472222200000,circle1,white,236,,359.9778
37.592359263888900,-6.3551845250000000000,circle1,white,237,,360.6404
37.592350197222200,-6.3551413222222200000,circle1,white,238,,359.8894
37.592420472222200,-6.3551570666666700000,circle1,white,239,,360.4241
37.592422686111100,-6.3551574944444400000,circle1,white,240,,360.3911
37.592426183333300,-6.3551564777777800000,circle1,white,241,,360.3407
37.592446186111100,-6.3551569388888900000,circle1,white,242,,360.502
37.592449752777800,-6.3551558833333300000,circle1,white,243,,360.3749
37.592455833333300,-6.3551551444444400000,circle1,white,244,,360.1425
37.592459722222200,-6.3551503027777800000,circle1,white,245,,360.1328
37.592461636111100,-6.3551568444444400000,circle1,white,246,,360.2999
37.592464486111100,-6.3551600972222200000,circle1,white,247,,360.3603
37.592480027777800,-6.3551710833333300000,circle1,white,248,,360.5683
37.592491527777800,-6.3551592194444400000,circle1,white,249,,360.3224
37.592497558333300,-6.3551555083333300000,circle1,blue,250,,360.4136
37.592500527777800,-6.3551587611111100000,circle1,white,251,,360.3238
37.592449891666700,-6.3551543472222200000,circle1,white,252,,360.5116
37.592456408333300,-6.3551551666666700000,circle1,white,253,,360.3635
37.592655163888900,-6.3551655388888900000,circle1,white,254,,363.0309
37.592708544444400,-6.3551252166666700000,circle1,white,255,,362.9901
37.593223983333300,-6.3556010388888900000,circle1,white,256,,365.3597
37.593225058333300,-6.3555969805555600000,circle1,white,257,,365.3646
37.593226550000000,-6.3556037583333300000,circle1,white,258,,365.3708
37.593228402777800,-6.3556019194444400000,circle1,white,259,,365.4685
37.593263552777800,-6.3556129194444400000,circle1,blue,260,,365.6713
37.593265775000000,-6.3556114250000000000,circle1,white,261,,365.6468
37.593271141666700,-6.3556187444444400000,circle1,white,262,,365.6035
37.593267194444400,-6.3556221333333300000,circle1,white,263,,365.3969
37.593423516666700,-6.3556883222222200000,circle1,white,264,,367.0055
37.593541030555600,-6.3556105555555500000,circle1,white,265,,367.979
